,Subj_Pred,Obj,Obj_true,PMID
232,Many genetic risk factors such as sleep contribute,[start] to the [UNK] of [UNK] [end],[start] to the increased prevalence of diabetes in the ethnic group [end],28914196
233,Recent work suggests,[start] that tumor microenvironment are associated with increased risk for cardiovascular disease [end],[start] that the adverse effect of several T2D loci may be abolished or at least attenuated by higher physical activity levels or healthy lifestyle [end],22540253
234,The main purpose of this study was,[start] to identify the disease [end],[start] to investigate the direct effects of psychosocial factors on self - care behavior in Turkish patients with type 2 diabetes mellitus [end],24084701
235,Youth - onset type 2 diabetes is,[start] a major cause of cancer [end],[start] a serious public health problem for Indigenous people throughout the world [end],19962030
236,The estimated annual direct cost of diabetes was,[start] [UNK] [UNK] [UNK] [end],[start] USD $ 3.952 billion in 2000 [end],24299125
237,As 80 % to 90 % of people with type 2 diabetes are,[start] a major public health problem [end],[start] overweight or obese [end],24070804
238,ROTEM using,[start] [UNK] [end],[start] different activators for the intrinsic systems of coagulation cascade [end],16988549
239,an abnormal accumulation of saturated fatty acids in cell membranes inhibits,[start] the best survival in patients with colorectal cancer [end],[start] the entrance of Mg2 [end],18418443
240,Barriers to addressing T2 DM in young Indigenous people relate,[start] to [UNK] [end],[start] to cultural factors [end],22762229
241,A statistically significant association was found,[start] in the association between [UNK] and [UNK] [end],[start] between polypharmacy and all - cause mortality [end],31376400
242,SGLT2 inhibitors have,[start] the potential for more beneficial effects of cardiovascular disease [end],[start] the potential to transform the clinical care of persons with T2 DM by also reducing blood pressure [end],29196150
243,a person with diabetes to make,[start] the need for a better understanding of multifactorial disease [end],[start] a multitude of daily self - management decisions [end],30641740
244,Approved diabetic medications hold,[start] the risk of microvascular disease [end],[start] promise for NAFLD treatment are in evaluation clinical trials [end],31353974
245,Markers related,[start] to [UNK] [end],[start] to advanced glycation end products - I may be such candidates [end],21778617
246,NAFLD increases,[start] the risk of diabetes [end],[start] the risk of incident diabetes [end],31353974
247,pharmacologic therapy is a mainstay in,[start] the most important [UNK] of lung cancer [end],[start] diabetes treatment [end],30741763
248,the USPSTF updated its 2003 evidence review adding,[start] the role of the in the development of t1d [end],[start] evidence from new trials [end],18519930
249,methods of treatment of T2 DM based,[start] to the study [end],[start] on intestinal flora [end],31247468
250,Associations with the HbA1c showed,[start] that [UNK] [UNK] [UNK] [UNK] [UNK] [UNK] [UNK] [end],[start] the frequency of blood glucose self monitoring [end],14555298
251,lipid profiles are,[start] a heterogeneous group of diseases with called [UNK] [end],[start] less than optimal in many patients with type 2 diabetes mellitus [end],12489382
252,that detection earlier in the natural history of diabetes is,[start] the same thing as a [UNK] [end],[start] indeed beneficial to individuals [end],19276801
253,macrovascular complications increase,[start] that compared to conventional therapy intensive glycemic mortality levels of wheeze in the past year [end],[start] morbidity in patients with diabetes mellitus [end],11393500
254,The resultant hyperglycemia causes,[start] disease in the setting of clinical trials [end],[start] microvascular complications that increase morbidity in patients with diabetes mellitus [end],11393500
255,men achieve,[start] [UNK] [end],[start] greater risk reduction from moderate daily alcohol intake At the same time [end],Richard Aguilar 
256,Meta - analytical data show,[start] that adolescents particularly adolescent girls have a lot [end],[start] that relative to patients with bipolar disorders have double the risk of T2DM [end],26575297
257,the most prominent risk factor is,[start] more likely to be more susceptible to others [end],[start] obesity [end],27159875
258,The agents reduce body weight normalizing,[start] membrane structure [end],[start] membrane structure [end],24523032
259,our genome influences,[start] [UNK] specific analyses [end],[start] individual responses to therapeutic outcomes [end],30515958
260,"components of the diet , such as monounsaturated fatty acids may protect",[start] against the development of diabetes possibly through the amelioration of their antiinflammatory actions [end],"[start] against the development of diabetes , possibly through the amelioration of insulin sensitivity [end]",19531025
261,One of the more significant complications in developing the knowledge base is,[start] [UNK] [end],[start] how to analyze high - dimensional datasets of other variables [end],17559889
262,The medical community faces,[start] a [UNK] [end],[start] an emerging epidemic of type 2 diabetes [end],15252375
263,Management includes,[start] [UNK] [end],[start] not only diet [end],15823385
264,Self - efficacy was associated,[start] with [UNK] [end],[start] with A1C [end],24084701
265,men fare better,[start] [UNK] [end],[start] Once diagnosed with T2 DM [end],Richard Aguilar 
266,the main nutritional elements have been identified,[start] as a significant risk factor for cardiovascular disease [end],[start] as significant in the prevention of Type 2 diabetes [end],22369258
267,The intervention group received,[start] [UNK] [end],[start] eight sessions of PRECEDE model - based self - management education program [end],30641740
268,This article discusses,[start] the role of these in patients with [UNK] [end],[start] the current recommendations for diabetes self - management education including assessment for diabetes distress [end],29080584
269,EXTEM - MCF were,[start] for the early stage of the disease [end],[start] significantly higher in the diabetic group compared with controls ( respectively [end],16988549
270,many unanswered questions regarding,[start] the course of treatment with the diabetes [end],[start] the benefits maintain these levels while avoiding hypoglycemia ( < 70 mg % ( 3.9 mmol / l ) ) in the older population [end],25772641
