23648893	In order for future strategies to be effective , new well - defined biomarkers need to be developed and the extrapolation process of dose , timing and frequency from in vivo models to patients needs to be carefully reconsidered.	needs	the extrapolation process of timing from in vivo models to patients	to be carefully reconsidered	1	1			
20410336	The recent report of the ToGA phase III study has validated Her2 as a molecular target in this disease , supporting the concept that a greater understanding of the biology of gastric cancer subsets may improve treatment selection and overall outcome of individual patients.	may improve	a greater understanding of the biology of gastric cancer subsets	treatment selection	1	1			
28712629	Results : Validation analyses comparing modeled outcomes with published studies demonstrated that the PRIME Diabetes Model projects long - term patient outcomes consistent with those reported for a number of long - term studies.	comparing	Validation analyses	modeled outcomes with published studies	1	1			
20870917	Endoscopy and diagnosis : Screening for gastric cancer is cost - effective in countries with high incidence.	is	diagnosis : Screening for gastric cancer	cost - effective	in countries with high incidence	1	1		
26520200	The importance of identifying patients with hereditary syndromes predisposing them to colorectal cancer lies in the possibility of applying preventive measures , screening , and more appropriate management of both patients and their families.	predisposing	hereditary syndromes	them	to colorectal cancer lies in the possibility of applying preventive screening	1	1		
15530478	Evaluating the inflammatory mediators ( IL - 8 ) in relation to other BALF protein components provides insight into understanding the role of inflammatory mediators in the regulation of host defense and the response to lung inflammation and injury.	provides	Evaluating the inflammatory mediators	insight into understanding the role of inflammatory mediators in the response to lung inflammation	1	1			
29700092	This review highlights the major advances in treatments with curative intent , systemic targeted therapies , palliative care and early diagnosis in lung cancer.	highlights	This review	the major advances in treatments with early diagnosis in lung cancer	1	1			
25889673	Residing in exposed communities , current smoking , ex-smoking , use of paraffin as main residential cooking / heating fuel and low level of education emerged as independent significant risk factors for chronic respiratory symptoms and diseases.	emerged	main residential cooking / heating fuel	as independent significant risk factors for chronic diseases	1	1			
30115719	Next - generation DNA sequencing ( NGS ) has been promoted as a tool to expedite the diagnosis of an underlying cause in such cases .1 The authors present an unusual case of bilateral cataracts in an 11 - year - old girl as the first presenting feature of new type 1 diabetes mellitus.	have an underlying cause of	such cases	11 - year - old	1	1			
19355954	Imaging and laboratory biomarkers are an essential support to modern practice of medicine , allowing a better identification , severity titration , staging and follow - up of atherosclerosis and heart failure disease.	allowing	an essential support to modern practice of medicine	a severity titration	1	1			
10492269	Problems that required adjustment in either the mask ( 36 % ) or ventilator source ( 36 % ) included mask leaks ( 43 % ) , skin irritation ( 22 % ) , rhinitis ( 13 % ) , aerophagia ( 13 % ) , and discomfort from mask headgear ( 7 % ).	included	Problems that required adjustment in either the mask ( 36 % ) or ventilator source ( 36 % )	mask leaks ( 43 % ) , skin irritation ( 22 % ) , rhinitis ( 13 % ) , aerophagia ( 13 % ) , and discomfort from mask headgear	1	1			
10750881	An estimated 129,400 new cases of colorectal cancer occurred in the United States during 1999.	occurred	An estimated 129,400 new cases of colorectal cancer	in the United States	during 1999	1	1		
23478256	Senescence is driven by many factors including oxidative stress , the DNA damage and repair response , inflammation , mitogenic signals , and telomere shortening.	is driven	Senescence	by many factors including response	1	1			
