,Subj_Pred,Obj,Obj_true,PMID
994,The review for this current recommendation focused,[start] on the need of [UNK] [end],"[start] on evidence that early treatment prevented long - term adverse outcomes of diabetes , including renal failure [end]",18519930
995,Omics technologies to measure,[start] the development of [UNK] cancer [end],[start] the interplay of metabolites in biological systems [end],30468403
996,Evidence supporting,[start] the [UNK] [UNK] [UNK] [UNK] [UNK] [UNK] [end],[start] the presence of an inherited structural defect in the plasma membranes of somatic cells of humans [end],18418443
997,The objective of this narrative review is,[start] to explore the modifiable risk factors of t2 dm in south asian population including their socio socio economic barriers [end],"[start] to explore the non-modifiable risk factors of T2 DM in South Asian population , including their socio economic barriers [end]",28914196
998,the high - risk strategy aims to identify,[start] the most important role of the disease in the development of lung cancer [end],[start] subjects at increased risk [end],2406178
999,Risk factors for T2 DM include,[start] cancer risk [end],[start] history due to physiological insulin resistance [end],27622231
1000,adolescent patients with T2 DM face,[start] a number of immune abnormalities in lung cancer [end],[start] the psychological burden of living a lifetime with a chronic disease [end],19893798
1001,"Early interventions , such as annual urinalysis and screening for microalbuminemia , annual comprehensive eye examination by an ophthalmologist or optometrist , and screening for neuropathy and foot problems are",[start] write a term papers [end],[start] cost - effective ways of reducing diabetes - related complications [end],12489382
1002,the advances in health achieved,[start] in the literature [end],[start] over the past decades [end],22135872
1003,Personalized medicine to find,[start] more than a decade [end],[start] better intervention for T2 DM individuals [end],28282717
1004,Management of patients with T2 DM relies on lifestyle optimization to achieve,[start] a significant risk of lung cancer [end],[start] significant weight loss [end],31353974
1005,Method Ninety patients with type 2 diabetes mellitus of both genders were included,[start] [UNK] [end],[start] in this study [end],30353895
1006,diabetes diagnosed in children and adolescents was almost exclusively type,[start] the risk of lung cancer [end],[start] 1 diabetes mellitus or insulin - dependent diabetes until two decades ago [end],19323960
1007,Application of hypoglycemic drugs has,[start] a significant effect [end],[start] the use of non-drug therapy on treating T2 DM [end],30046957
1008,Readers who are interested in these primary resources for more detail can consult,[start] the [UNK] [UNK] [UNK] [UNK] [UNK] [UNK] [end],[start] other resources referenced in each issue of In the Clinic [end],25732301
1009,The most efficacious interventions to be,[start] the same disease [end],[start] low - carbohydrate / glycemic load diets [end],24072477
1010,single nucleotide polymorphisms in about 24 different genetic loci have been associated,[start] for the early diagnosis of gastric cancer in men with [UNK] [end],[start] with T2DM Currently [end],19564886
1011,The metabolic syndrome includes,[start] hypertension [end],[start] insulin resistance [end],15252375
1012,the environmental factors associated,[start] with a disease [end],[start] with the development of type 2 [end],12537092
1013,children may be misdiagnosed with,[start] [UNK] [end],[start] 1 diabetes mellitus [end],24026917
1014,"a number of healthy lifestyle behaviors , such as increased physical activity are associated",[start] the most important role of cancer [end],[start] with decreased development of type 2 DM [end],12537092
1015,Clinical application describes,[start] the patients with high levels of [UNK] il 8 [end],[start] the health impact of diabetes [end],31775555
1016,Methods was conducted,[start] to [UNK] [UNK] [end],[start] to identify available Dutch cost data for T2 DM - related events [end],31490989
1017,recent landmark clinical trials addressing,[start] patients to achieve a high quality of diabetes [end],[start] its impact on rates of vascular complications [end],22972441
1018,only about a dozen countries are,[start] [UNK] [end],[start] high income [end],27156051
1019,2 diabetes mellitus ( formerly called non-insulin-dependent diabetes causes,[start] a disease [end],[start] lipid metabolism associated with insulin resistance [end],10348076
1020,Community and governmental efforts to educate their parents about the need for dietary modification are,[start] essential [end],[start] essential to control this epidemic [end],12762953
1021,articles related,[start] to [UNK] [UNK] [UNK] [end],[start] to concomitant occurrence of NAFLD [end],31353974
1022,clinical data demonstrating,[start] the most important role of [UNK] [end],[start] the effects of behavioral environmental exposures on disease expression [end],22972441
1023,studies investigating,[start] the effects of [UNK] [end],[start] effects of diabetes treatment on psychiatric outcomes [end],26575297
1024,Agnostic faces,[start] the same [UNK] [end],[start] conceptual challenges still [end],22540253
1025,Nutrigenomics promises,[start] to be [UNK] [end],[start] an improvement in reducing the symptoms of chronic diseases such as diabetes [end],17559889
1026,childhood obesity has become,[start] important [end],[start] an epidemic in the United States [end],12891055
1027,Insulin resistance plays,[start] a challenge [end],[start] a key role in type diabetes mellitus [end],11129120
1028,This sampling represents,[start] a [UNK] [UNK] [UNK] [end],[start] 90 % of the population in Greenland [end],19331240
1029,Glycated haemoglobin includes,[start] [UNK] [end],[start] impaired fasting glucose and / or impaired glucose tolerance [end],20956395
1030,MgATP2 - ions constitutes,[start] the disease [end],[start] the etiology of genetic predisposition [end],18418443
1031,The availability of agents with different mechanisms of action profiles permits,[start] the [UNK] of [UNK] [end],[start] the design of individualized regimens [end],10520444
1032,Identification of predisposing genomic regions is impeded,[start] important [end],[start] if data are collected from a heterogeneous population [end],15823494
1033,A modest weight loss of 5 % to 10 % is,[start] an important role in the development of lung cancer [end],[start] an achievable goal for preventing type 2 diabetes in susceptible individuals [end],24070804
1034,the goal is,[start] the [UNK] [end],[start] to reduce levels of atherogenic cholesterol particles Ultimately [end],27417914
1035,Management includes,[start] [UNK] [end],[start] exercise [end],15823385
1036,methods of treatment of T2 DM were proposed,[start] a major health problem [end],[start] providing theoretical literature reference for the treatment of T2 DM [end],31247468
1037,"Finally yet importantly , remaining questions are",[start] available [end],[start] important such as in which form and in which the future potential of probiotic intervention in T2 DM were discussed from a perspective of food microbiologists [end],30632770
1038,this paper describes,[start] the role of [UNK] in the [UNK] of [UNK] [end],[start] the experiences [end],26351268
1039,Two hundred people were diagnosed,[start] with the [UNK] [end],[start] with T2 DM in the previous 12 months [end],29417379
1040,More research regarding sex - dimorphic pathophysiological mechanisms of T2 DM could contribute,[start] to the disease [end],[start] to more personalized diabetes care in the future [end],27159875
1041,This genetic background considered,[start] as a major component of the evaluation of patients [end],[start] advantageous [end],12762953
1042,One of the anticipated benefits of learning of one 's genomic risk for common diseases is,[start] the most important [UNK] [end],[start] the increased adoption of lifestyle [end],24292896
1043,This study identified,[start] a significant effect [end],[start] selected risk factors [end],17894523
1044,"early dietary changes , such as increased intake of micronutrients affect",[start] mortality [end],[start] biomarkers [end],2016
1045,metabolic pathways are,[start] important in the development of lung cancer [end],[start] responsible to increase the production of oxidative stress [end],28460155
1046,Growing evidence suggest,[start] that the patients with chronic respiratory diseases experiencing depression [UNK] for [UNK] [end],[start] that type 2 diabetes share biological mechanisms [end],30135724
1047,the estimated increase is,[start] quanto1 [end],"[start] substantial among African descendants in the Americas , West Indies and throughout the diaspora [end]",16573308
1048,three of five tests of choice architecture modifications found,[start] in the [UNK] [end],[start] improvements in self - management behaviors [end],28755061
1049,diabetes will constitute,[start] a major health issue in most frequently [end],[start] a major drain on financial resources threatening the advances in health [end],22135872
1050,These nuts include,[start] [UNK] [end],[start] ground nuts [end],30360498
1051,key molecular events may lead,[start] to [UNK] [UNK] [UNK] [UNK] [UNK] [UNK] [UNK] [UNK] [UNK] [UNK] [UNK] [UNK] [UNK] [end],[start] to the pathogenesis of T2DM [end],25345504
1052,online access reports may not result,[start] in the us [end],[start] in serious consideration of results [end],24292896
1053,best practices related,[start] a [UNK] [end],[start] to low balance confidence in older adults with type 2 diabetes [end],29914779
1054,Prevention of T2 DM to be,[start] important [end],[start] a very attractive target [end],21128892
1055,Type 2 diabetes mellitus is,[start] a disease [end],[start] one of the common endocrinology diseases [end],30046957
1056,The effects of predisposing environmental factors to be,[start] important [end],[start] additive [end],15823494
1057,Linkage analysis in classical type II diabetes pedigrees is,[start] the most important component on the stage health [UNK] [UNK] [end],[start] unlikely to be successful [end],7813802
1058,the main difference between patients with T2 D left,[start] in patients with chronic respiratory diseases experiencing depression [UNK] [end],[start] branches of the canals primarily in the digestive system [end],29783049
1059,the macrovascular complications associated,[start] with the disease [end],[start] with the disease [end],23953075
1060,The major problem is identifying,[start] [UNK] [end],[start] populations for study [end],7813802
1061,other resources referenced,[start] [UNK] [end],[start] in each issue of In the Clinic [end],25732301
1062,controversies regarding,[start] treatment of type 2 diabetes [end],[start] risks [end],25772641
1063,the branch of genetics investigates,[start] the same disease [end],[start] how our genome influences individual responses to therapeutic outcomes [end],30515958
1064,This study investigates,[start] the effect of [UNK] on the development of lung cancer [end],[start] whether perceiving the cause of type 2 diabetes as primarily genetic or environmental influences attitudes towards the controllability of the condition [end],23868079
1065,This article includes,[start] [UNK] [end],[start] nursing implications regarding the monitoring of patients for adverse effects [end],30741763
1066,these agents have enhanced,[start] a [UNK] of [UNK] [UNK] [UNK] [UNK] [end],[start] the clinical approaches to treating diabetes mellitus in combination [end],11393500
1067,24 % were admitted,[start] able to do things [end],[start] to hospital [end],29417379
1068,the disease has,[start] a major health problem [end],[start] a strong genetic component [end],15823385
1069,Risk factors for T2 DM include,[start] cancer risk [end],[start] obesity due to physiological insulin resistance [end],27622231
1070,Intervention should be,[start] a [UNK] [end],[start] sooner rather than later even though exact costs areuncertain [end],18426839
1071,passive male smokers had,[start] a [UNK] [end],[start] a significantly greater carotid [end],25708055
1072,"early dietary changes , such as increased intake of whey protein that improve insulin sensitivity affect",[start] therapy [end],[start] biomarkers [end],2016
1073,The authors present,[start] the current [UNK] of the clinical trials of [UNK] [UNK] [end],[start] their own recommendations in relation to the appropriateness of services for the First Nation population [end],20958092
1074,debt forgiveness will be needed,[start] to the most important considerations in the future [end],[start] to implement widespread diabetes prevention programs in developing countries [end],16573308
1075,T2DM utilize,[start] the [UNK] of the [UNK] of the [UNK] [end],[start] different pharmacologic approaches [end],23347242
1076,the outcomes of future studies will be,[start] [UNK] [end],[start] crucial in setting up appropriate prevention strategies [end],15832489
1077,DM has,[start] a number of immune abnormalities [end],[start] yet [end],11800064
1078,This review summarizes,[start] the current [UNK] of cardiovascular disease [end],[start] the proposed link between anxiety and diabetes [end],27390262
1079,hospitalization using,[start] [UNK] [end],[start] categorical definitions [end],31376400
1080,This brief commentary discusses,[start] the effect of [UNK] on the [UNK] of [UNK] [UNK] [end],[start] current understanding of shared biological pathways focussing low - grade inflammation [end],30135724
1081,the established role played,[start] the most important role in the development of cancer [end],[start] by the exchanger in experimental studies [end],29227582
1082,The available data suggest,[start] that [UNK] may be diagnosed [end],[start] large reductions in classic complications of type 2 diabetes in mortality [end],27156051
1083,The short - term intervention had,[start] a [UNK] [end],[start] remarkable success with a 1 % drop in HbA1 [end],24523032
1084,mutations have,[start] a significant effect on the risk of gastric cancer [end],[start] a minor role in the majority proportion of diabetic subjects [end],7813802
1085,People in the intervention group with an improvement of glucose tolerance had,[start] [UNK] [end],[start] a smaller FINDRISC score than persons with an unchanged or progressive condition of disease [end],17846976
1086,All participants reported experiencing,[start] you will be [UNK] [end],[start] a sense of helplessness immediately after their diagnosis [end],24070886
1087,type 2 diabetes includes,[start] [UNK] [end],[start] promoting education from diagnosis onwards [end],27231735
1088,The incidence of type 2 diabetes in children has increased,[start] from atherosclerotic macrovascular disease including peripheral artery disease [end],[start] over the last 2 decades [end],23065368
1089,physicians to be,[start] in the [UNK] of the treatment of type 2 diabetes [end],"[start] aware of the treatment options available , including weight control through exercise [end]",18806081
1090,Physical exercise to mitigate,[start] the same time [end],[start] the metabolic effects of diabetes mellitus [end],28728958
1091,Participants included,[start] [UNK] [end],[start] 11 african canadians older [end],24070886
1092,This review demonstrates,[start] that the [UNK] is associated with [UNK] [UNK] [end],[start] that many existing drugs that are commonly prescribed to patients with diabetes act on the NHE3 isoforms in the kidney [end],29227582
